model,curve_type,x_value,y_value,threshold
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10513898105138982,0.0015473923975547355
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10514673352012978,0.001548887654854351
HistGradientBoosting Tuned,Precision-Recall,1.0,0.1051544871322174,0.0015493922732986627
HistGradientBoosting Tuned,Precision-Recall,1.0,0.1051622418879056,0.0015536139292611443
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10516999778744746,0.0015538137136737811
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10517775483109604,0.0015552452027449318
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10518551301910452,0.0015556954682812187
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10519327235172617,0.001555722708520394
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10520103282921431,0.0015569325707839431
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10520879445182234,0.0015584139085443641
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10521655721980373,0.001560799214332246
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10522432113341204,0.0015608884916354347
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10523208619290089,0.001562856938477398
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10523985239852399,0.0015638853052128544
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10524761975053509,0.0015656569559577532
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10525538824918808,0.0015663484761652754
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10526315789473684,0.0015665822893577684
HistGradientBoosting Tuned,Precision-Recall,1.0,0.1052709286874354,0.0015709941704445175
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10527870062753783,0.0015719987490402493
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10528647371529828,0.0015723412451375924
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10529424795097098,0.0015732037368338056
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10530202333481022,0.0015743697934817932
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10530979986707038,0.0015751014347822514
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10531757754800591,0.0015753729614671834
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10532535637787134,0.0015758613485631593
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10533313635692126,0.0015762539406017682
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10534091748541036,0.001578685841444692
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10534869976359339,0.0015787630858739067
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10535648319172515,0.0015793092567103976
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10536426777006058,0.0015802842245623558
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10537205349885465,0.0015805378577741648
HistGradientBoosting Tuned,Precision-Recall,1.0,0.1053798403783624,0.001581300089058085
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10538762840883896,0.001581506985120163
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10539541759053954,0.0015821504931462329
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10540320792371942,0.0015830940762600158
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10541099940863395,0.001585505355803796
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10541879204553856,0.001585633718649827
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10542658583468875,0.0015873801493464673
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10543438077634011,0.0015879077157762425
HistGradientBoosting Tuned,Precision-Recall,1.0,0.1054421768707483,0.0015889119227394544
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10544997411816905,0.001589493309066323
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10545777251885816,0.0015897006468592587
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10546557207307151,0.0015899620571492648
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10547337278106508,0.0015904226540915127
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10548117464309491,0.001590506410031172
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10548897765941707,0.001590829912999205
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10549678183028778,0.0015923246470833225
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10550458715596331,0.0015923535840640666
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10551239363669997,0.0015930903050856383
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10552020127275417,0.001593966378620628
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10552801006438245,0.0015944494999980807
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10553582001184132,0.00159524223518531
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10554363111538746,0.0015955440814546628
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10555144337527757,0.001595664845045441
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10555925679176845,0.0015961527338508607
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10556707136511696,0.0015967296927020828
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10557488709558006,0.0015971521414550596
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10558270398341478,0.0015986439733611795
HistGradientBoosting Tuned,Precision-Recall,1.0,0.1055905220288782,0.0016013375815281117
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10559834123222749,0.001602444442453988
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10560616159371991,0.0016041515659814577
HistGradientBoosting Tuned,Precision-Recall,1.0,0.1056139831136128,0.0016042472766479457
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10562180579216354,0.0016063390220606513
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10562962962962963,0.0016076807712219565
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10563745462626861,0.0016089451314463385
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10564528078233812,0.0016095794208718318
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10565310809809587,0.001611326297338486
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10566093657379964,0.0016116547706468553
HistGradientBoosting Tuned,Precision-Recall,1.0,0.1056687662097073,0.0016128492047242278
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10567659700607678,0.0016136143061535118
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10568442896316609,0.0016156564503989456
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10569226208123332,0.0016164372235661995
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10570009636053665,0.0016167277460432845
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10570793180133432,0.0016175736029094279
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10571576840388465,0.0016181607225407824
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10572360616844603,0.0016187193456920223
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10573144509527693,0.0016193118367348737
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10573928518463592,0.001619609298918123
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10574712643678161,0.001619747317206612
HistGradientBoosting Tuned,Precision-Recall,1.0,0.1057549688519727,0.0016209743686752458
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10576281243046799,0.00162141780815061
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10577065717252633,0.001621713923658603
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10577850307840665,0.00162177556714399
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10578635014836796,0.0016240807000322093
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10579419838266933,0.0016242564566119905
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10580204778156997,0.0016243552353848371
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10580989834532908,0.0016244736355657365
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10581775007420599,0.0016246786223357383
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10582560296846011,0.001624741985781873
HistGradientBoosting Tuned,Precision-Recall,1.0,0.1058334570283509,0.001624775894111359
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10584131225413791,0.0016254383434628759
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10584916864608077,0.0016255769489468238
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10585702620443917,0.0016256989510709554
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10586488492947291,0.0016259117083673488
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10587274482144184,0.0016264875397393429
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10588060588060588,0.0016269378318000732
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10588846810722508,0.001627080179827216
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10589633150155948,0.001629223868456029
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10590419606386929,0.0016299540854192737
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10591206179441473,0.0016303875000739057
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10591992869345614,0.0016307771686616822
HistGradientBoosting Tuned,Precision-Recall,1.0,0.1059277967612539,0.001631734310677572
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10593566599806849,0.0016317715752025
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10594353640416047,0.0016336278898560043
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10595140797979047,0.00163373331955415
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10595928072521921,0.0016350141676895714
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10596715464070744,0.001635830792721468
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10597502972651605,0.0016359995638564702
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10598290598290598,0.0016361850500435865
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10599078341013825,0.0016365871789375986
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10599866200847395,0.001637198372265993
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10600654177817424,0.0016376692678335162
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10601442271950041,0.0016380245619053465
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10602230483271376,0.0016389642953209519
HistGradientBoosting Tuned,Precision-Recall,1.0,0.1060301881180757,0.0016454463115934967
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10603807257584771,0.0016454841567283432
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10604595820629137,0.0016459364076128879
HistGradientBoosting Tuned,Precision-Recall,1.0,0.1060538450096683,0.0016465794843698166
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10606173298624023,0.0016468980538753475
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10606962213626897,0.0016477657485541833
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10607751246001637,0.0016484899438703258
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10608540395774438,0.0016487135221964979
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10609329662971505,0.0016490221279061828
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10610119047619047,0.001649211890547803
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10610908549743285,0.0016512303445852462
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10611698169370443,0.0016514252203426976
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10612487906526755,0.0016514518347752287
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10613277761238464,0.0016516433125859215
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10614067733531819,0.0016520431838853574
HistGradientBoosting Tuned,Precision-Recall,1.0,0.1061485782343308,0.001652140989851933
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10615648030968511,0.0016546070725245727
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10616438356164383,0.0016549228365151962
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10617228799046981,0.001656793833268781
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10618019359642591,0.0016583194723724891
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10618810037977511,0.0016601973118442912
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10619600834078045,0.0016602039244558132
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10620391747970508,0.0016604946862034252
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10621182779681215,0.0016618371878787336
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10621973929236499,0.001662430682061217
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10622765196662694,0.001662759713086288
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10623556581986143,0.0016642292098862877
HistGradientBoosting Tuned,Precision-Recall,1.0,0.106243480852332,0.0016654453956555602
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10625139706430221,0.001666352356011655
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10625931445603577,0.0016666107073232419
HistGradientBoosting Tuned,Precision-Recall,1.0,0.1062672330277964,0.0016670434763335787
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10627515277984796,0.001667575112483268
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10628307371245435,0.0016676825442359878
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10629099582587954,0.001667909558389217
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10629891912038762,0.0016685877059002088
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10630684359624273,0.001669105930454763
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10631476925370908,0.0016697310478088173
HistGradientBoosting Tuned,Precision-Recall,1.0,0.106322696093051,0.001669762806445911
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10633062411453284,0.0016702092935395125
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10633855331841909,0.0016703790166023042
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10634648370497427,0.001671349212093278
HistGradientBoosting Tuned,Precision-Recall,1.0,0.106354415274463,0.0016713713592410595
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10636234802715,0.0016716247568559835
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10637028196330002,0.0016723951680777986
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10637821708317792,0.0016729962014445537
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10638615338704864,0.001674286844932552
HistGradientBoosting Tuned,Precision-Recall,1.0,0.1063940908751772,0.0016748881777904432
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10640202954782868,0.0016753930057459507
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10640996940526827,0.0016755467279038281
HistGradientBoosting Tuned,Precision-Recall,1.0,0.1064179104477612,0.0016757456436522977
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10642585267557281,0.0016759665294456018
HistGradientBoosting Tuned,Precision-Recall,1.0,0.1064337960889685,0.001675999250600035
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10644174068821378,0.0016765658972565606
HistGradientBoosting Tuned,Precision-Recall,1.0,0.1064496864735742,0.001677410331633506
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10645763344531542,0.001678166485353473
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10646558160370315,0.0016783451398025115
HistGradientBoosting Tuned,Precision-Recall,1.0,0.1064735309490032,0.0016796511580841817
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10648148148148148,0.0016798488413070742
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10648943320140393,0.0016803199743214768
HistGradientBoosting Tuned,Precision-Recall,1.0,0.1064973861090366,0.0016808328024395295
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10650534020464561,0.001681247603601449
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10651329548849717,0.0016819208001517196
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10652125196085754,0.0016825050676869257
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10652920962199312,0.0016829990127054616
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10653716847217035,0.001683215765652961
HistGradientBoosting Tuned,Precision-Recall,1.0,0.1065451285116557,0.0016838874813189587
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10655308974071584,0.0016848593563961298
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10656105215961739,0.0016848924105528787
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10656901576862715,0.0016852759317258163
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10657698056801196,0.0016853251267031758
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10658494655803871,0.0016853454379575944
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10659291373897443,0.001685712717490021
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10660088211108619,0.0016858088646619417
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10660885167464115,0.0016867236262956638
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10661682242990654,0.0016868810387439075
HistGradientBoosting Tuned,Precision-Recall,1.0,0.1066247943771497,0.0016900485259670108
HistGradientBoosting Tuned,Precision-Recall,1.0,0.106632767516638,0.001690878922028884
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10664074184863895,0.0016915125260720703
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10664871737342009,0.0016917174868673077
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10665669409124906,0.00169177610609165
HistGradientBoosting Tuned,Precision-Recall,1.0,0.1066646720023936,0.0016940679208182299
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10667265110712149,0.0016946231688504886
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10668063140570061,0.0016947994075208533
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10668861289839893,0.0016953751873489244
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10669659558548447,0.00169551312859294
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10670457946722538,0.0016955725476246572
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10671256454388985,0.0016964664682889662
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10672055081574615,0.001697851920946729
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10672853828306264,0.0016981726570197756
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10673652694610779,0.0016984981417256185
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10674451680515008,0.0016993693109431914
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10675250786045815,0.0017006333372483608
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10676050011230066,0.0017009513882271091
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10676849356094639,0.0017012154628700618
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10677648820666417,0.0017020485766826184
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10678448404972293,0.001702259031445356
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10679248109039167,0.001702327245485052
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10680047932893949,0.0017025757574609067
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10680847876563554,0.0017033332943136024
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10681647940074906,0.0017045491967034058
HistGradientBoosting Tuned,Precision-Recall,1.0,0.1068244812345494,0.001704809488674795
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10683248426730596,0.0017075240271302397
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10684048849928823,0.0017080443124603468
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10684849393076577,0.0017088011512389777
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10685650056200824,0.0017094109577092626
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10686450839328537,0.001709692106012545
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10687251742486698,0.001710208887661612
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10688052765702294,0.0017111904122610777
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10688853909002324,0.0017115297523705344
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10689655172413794,0.0017121012345015555
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10690456555963715,0.0017122859737653475
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10691258059679112,0.0017125687703721901
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10692059683587013,0.0017146196114556254
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10692861427714458,0.0017146499401110417
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10693663292088489,0.0017147971346279593
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10694465276736163,0.0017155372656367674
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10695267381684542,0.0017164805572819066
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10696069606960697,0.0017165587703974752
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10696871952591704,0.0017172732726532776
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10697674418604651,0.0017173460035751422
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10698477005026634,0.0017178536120431573
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10699279711884754,0.0017180659552272783
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10700082539206122,0.00171814978957599
HistGradientBoosting Tuned,Precision-Recall,1.0,0.1070088548701786,0.0017183974558227168
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10701688555347091,0.001719234140578541
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10702491744220954,0.0017211263387100083
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10703295053666592,0.0017217528398952811
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10704098483711154,0.0017226671410172643
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10704902034381804,0.0017257713223001693
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10705705705705705,0.0017260622280388105
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10706509497710039,0.0017261111869834732
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10707313410421986,0.0017271032692030121
HistGradientBoosting Tuned,Precision-Recall,1.0,0.1070811744386874,0.0017271390584604202
HistGradientBoosting Tuned,Precision-Recall,1.0,0.107089215980775,0.0017286025579119693
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10709725873075479,0.0017288718544384
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10710530268889891,0.0017294368025094113
HistGradientBoosting Tuned,Precision-Recall,1.0,0.1071133478554796,0.0017297476508649338
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10712139423076923,0.0017301350739841632
HistGradientBoosting Tuned,Precision-Recall,1.0,0.1071294418150402,0.001730404679167596
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10713749060856499,0.0017315042281817673
HistGradientBoosting Tuned,Precision-Recall,1.0,0.1071455406116162,0.0017318056626950183
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10715359182446649,0.001733482834288653
HistGradientBoosting Tuned,Precision-Recall,1.0,0.1071616442473886,0.001734359284637018
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10716969788065535,0.0017344790686296665
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10717775272453965,0.0017371323426546986
HistGradientBoosting Tuned,Precision-Recall,1.0,0.1071858087793145,0.001737144785843874
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10719386604525295,0.0017371754200703202
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10720192452262818,0.00173848301140814
HistGradientBoosting Tuned,Precision-Recall,1.0,0.1072099842117134,0.0017386413563022522
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10721804511278195,0.0017388593816122279
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10722610722610723,0.0017405843585780916
HistGradientBoosting Tuned,Precision-Recall,1.0,0.1072341705519627,0.0017418799624141295
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10724223509062195,0.001742569561103835
HistGradientBoosting Tuned,Precision-Recall,1.0,0.1072503008423586,0.0017428529201605034
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10725836780744641,0.0017440434668408026
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10726643598615918,0.0017449377484930388
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10727450537877078,0.001745753230955027
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10728257598555523,0.0017460456949559976
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10729064780678654,0.0017468420086741395
HistGradientBoosting Tuned,Precision-Recall,1.0,0.1072987208427389,0.0017471333848918561
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10730679509368651,0.0017473599515524954
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10731487055990367,0.001749039591715629
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10732294724166479,0.0017501765441219938
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10733102513924432,0.001750242599111687
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10733910425291682,0.0017508425794056542
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10734718458295694,0.0017508947142152206
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10735526612963939,0.001751082284275145
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10736334889323897,0.00175131729322387
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10737143287403057,0.001751462303284402
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10737951807228915,0.001751757960944903
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10738760448828978,0.0017524793508448598
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10739569212230758,0.0017533881294531828
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10740378097461777,0.001755921185016032
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10741187104549563,0.001757194257446187
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10741996233521657,0.0017589004561535757
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10742805484405606,0.0017589078927948264
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10743614857228961,0.001759013322341448
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10744424352019288,0.0017595034241399477
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10745233968804159,0.001759703761581302
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10746043707611153,0.001760679907281609
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10746853568467857,0.001760699895993128
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10747663551401869,0.0017629203050913073
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10748473656440793,0.0017639139914047402
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10749283883612241,0.0017646428224733144
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10750094232943837,0.0017648721371453667
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10750904704463209,0.0017657125935113148
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10751715298197995,0.0017664238973925045
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10752526014175841,0.0017664417664722376
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10753336852424403,0.0017678161063401302
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10754147812971343,0.0017686622981205747
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10754958895844333,0.001769116265635946
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10755770101071051,0.0017700584787763575
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10756581428679188,0.0017707711009081718
HistGradientBoosting Tuned,Precision-Recall,1.0,0.1075739287869644,0.0017727835850080036
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10758204451150509,0.0017728528827074272
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10759016146069111,0.0017736421551027496
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10759827963479966,0.0017744106760591762
HistGradientBoosting Tuned,Precision-Recall,1.0,0.10760639903410806,0.0017745360077025625
